candidate_id,tile_id,mask_index,score,source_tags,bbox_xyxy,local_bbox_xyxy,area,aspect,fill,circularity,expected_instances,instance_count,old_cluster_class,old_cluster_reason,mask_file
215,r1_c4,91,5.8818259714084045,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[881,311,892,323]","[28,140,39,152]",89.0,1.0909090909090908,0.6742424242424242,0.5285477243279615,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c4_mask_0091.png
216,r2_c5,147,5.8818259714084045,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1199,425,1211,436]","[132,83,144,94]",89.0,1.0909090909090908,0.6742424242424242,0.5285477243279615,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0147.png
217,r2_c0,122,5.881254230253873,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[181,422,194,431]","[181,80,194,89]",81.0,1.4444444444444444,0.6923076923076923,0.44178646691106466,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0122.png
218,r3_c1,344,5.881184758036235,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[215,602,228,613]","[2,89,15,100]",85.0,1.1818181818181819,0.5944055944055944,0.4636030825609938,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0344.png
219,r4_c3,275,5.881184758036235,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[740,826,753,837]","[100,142,113,153]",85.0,1.1818181818181819,0.5944055944055944,0.4636030825609938,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0275.png
220,r2_c5,4,5.879666481114285,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1121,476,1129,489]","[54,134,62,147]",73.0,1.625,0.7019230769230769,0.5200368791656573,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c5_mask_0004.png
221,r5_c2,46,5.879666481114285,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[632,912,640,925]","[205,57,213,70]",73.0,1.625,0.7019230769230769,0.5200368791656573,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c2_mask_0046.png
222,r2_c3,15,5.879259884440751,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[723,416,734,430]","[83,74,94,88]",96.0,1.2727272727272727,0.6233766233766234,0.4825486315913922,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0015.png
223,r0_c4,358,5.87827021326398,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1058,82,1066,97]","[205,82,213,97]",84.0,1.875,0.7,0.3903754184934063,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c4_mask_0358.png
224,r0_c5,132,5.877691795241632,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1132,114,1141,128]","[65,114,74,128]",97.0,1.5555555555555556,0.7698412698412699,0.5290529295107811,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0132.png
225,r1_c2,200,5.877691795241632,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[534,246,543,260]","[107,75,116,89]",97.0,1.5555555555555556,0.7698412698412699,0.5290529295107811,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c2_mask_0200.png
226,r2_c1,199,5.876750632703329,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[389,480,397,495]","[176,138,184,153]",91.0,1.875,0.7583333333333333,0.4574158903626739,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0199.png
227,r3_c2,344,5.876234645718795,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[612,629,624,640]","[185,116,197,127]",86.0,1.0909090909090908,0.6515151515151515,0.5107315089011761,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0344.png
228,r3_c3,305,5.873078549089101,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[785,569,797,578]","[145,56,157,65]",89.0,1.3333333333333333,0.8240740740740741,0.577689558201429,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0305.png
229,r4_c2,207,5.871484664334908,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[487,819,497,831]","[60,135,70,147]",87.0,1.2,0.725,0.5166702473767713,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0207.png
230,r3_c1,353,5.8702710528264435,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[417,565,426,578]","[204,52,213,65]",78.0,1.4444444444444444,0.6666666666666666,0.4632216010964156,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0353.png
231,r5_c3,99,5.86889865756432,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[747,905,756,917]","[107,50,116,62]",88.0,1.3333333333333333,0.8148148148148148,0.6268937721449019,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c3_mask_0099.png
232,r2_c0,101,5.868732201287347,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[76,438,87,451]","[76,96,87,109]",93.0,1.1818181818181819,0.6503496503496503,0.507236313860852,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c0_mask_0101.png
233,r3_c0,311,5.868732201287347,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[92,607,103,620]","[92,94,103,107]",93.0,1.1818181818181819,0.6503496503496503,0.507236313860852,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c0_mask_0311.png
234,r0_c5,276,5.868436126574558,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1251,21,1261,36]","[184,21,194,36]",97.0,1.5,0.6466666666666666,0.3623477852535195,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0276.png
235,r5_c3,122,5.867109655208435,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[686,924,694,937]","[46,69,54,82]",75.0,1.625,0.7211538461538461,0.4868170434281704,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c3_mask_0122.png
236,r3_c1,293,5.866983602869411,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[302,672,316,681]","[89,159,103,168]",95.0,1.5555555555555556,0.753968253968254,0.4414960090103999,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c1_mask_0293.png
237,r1_c0,104,5.866236208894307,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[89,244,98,256]","[89,73,98,85]",87.0,1.3333333333333333,0.8055555555555556,0.619769979279619,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c0_mask_0104.png
238,r0_c2,187,5.866125312406777,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[441,61,453,71]","[14,61,26,71]",90.0,1.2,0.75,0.5841804521138045,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c2_mask_0187.png
239,r3_c3,5,5.866125312406777,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[815,674,827,684]","[175,161,187,171]",90.0,1.2,0.75,0.5841804521138045,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0005.png
240,r2_c3,161,5.865923253393887,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[835,449,845,461]","[195,107,205,119]",84.0,1.2,0.7,0.545235088639551,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c3_mask_0161.png
241,r0_c2,141,5.863992370405278,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[563,51,578,59]","[136,51,151,59]",94.0,1.875,0.7833333333333333,0.5582414167059369,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c2_mask_0141.png
242,r3_c5,103,5.863992370405278,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1183,522,1191,537]","[116,9,124,24]",94.0,1.875,0.7833333333333333,0.5582414167059369,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0103.png
243,r4_c1,108,5.863992370405278,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[377,739,385,754]","[164,55,172,70]",94.0,1.875,0.7833333333333333,0.5582414167059369,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0108.png
244,r3_c2,318,5.86208917785838,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[433,648,443,663]","[6,135,16,150]",99.0,1.5,0.66,0.4266360393763917,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c2_mask_0318.png
245,r1_c0,8,5.860911311554281,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[180,201,192,210]","[180,30,192,39]",85.0,1.3333333333333333,0.7870370370370371,0.6055223935490531,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c0_mask_0008.png
246,r3_c3,53,5.860911311554281,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[685,555,694,567]","[45,42,54,54]",85.0,1.3333333333333333,0.7870370370370371,0.6055223935490531,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0053.png
247,r3_c4,154,5.860911311554281,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[884,675,896,684]","[31,162,43,171]",85.0,1.3333333333333333,0.7870370370370371,0.6055223935490531,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0154.png
248,r4_c1,40,5.860911311554281,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[248,715,257,727]","[35,31,44,43]",85.0,1.3333333333333333,0.7870370370370371,0.6055223935490531,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c1_mask_0040.png
249,r0_c0,282,5.85970277951753,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[137,52,145,68]","[137,52,145,68]",90.0,2.0,0.703125,0.418259376957221,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c0_mask_0282.png
250,r0_c3,75,5.85955605567411,double_area_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[800,110,812,121]","[160,110,172,121]",85.0,1.0909090909090908,0.6439393939393939,0.5047927704255811,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c3_mask_0075.png
251,r4_c2,205,5.8592485699478445,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[549,684,562,695]","[122,0,135,11]",90.0,1.1818181818181819,0.6293706293706294,0.3878509448876288,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c2_mask_0205.png
252,r3_c5,229,5.8584631897855886,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1155,649,1165,663]","[88,136,98,150]",80.0,1.4,0.5714285714285714,0.4363323129985824,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c5_mask_0229.png
253,r0_c5,27,5.858248862884268,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[1107,162,1119,171]","[40,162,52,171]",84.0,1.3333333333333333,0.7777777777777778,0.5983986006837702,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r0_c5_mask_0027.png
254,r1_c1,182,5.857828967018263,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[324,268,332,281]","[111,97,119,110]",77.0,1.625,0.7403846153846154,0.4572828626208206,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r1_c1_mask_0182.png
255,r5_c4,99,5.855586414214255,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[983,891,995,900]","[130,36,142,45]",83.0,1.3333333333333333,0.7685185185185185,0.5912748078184872,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r5_c4_mask_0099.png
256,r3_c4,196,5.8546129871681325,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[902,541,912,554]","[49,28,59,41]",93.0,1.3,0.7153846153846154,0.507236313860852,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c4_mask_0196.png
257,r2_c1,274,5.852923965544242,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[249,404,261,413]","[36,62,48,71]",82.0,1.3333333333333333,0.7592592592592593,0.5841510149532041,2.0,3.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r2_c1_mask_0274.png
258,r4_c3,20,5.852923965544242,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[794,733,806,742]","[154,49,166,58]",82.0,1.3333333333333333,0.7592592592592593,0.5841510149532041,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r4_c3_mask_0020.png
259,r3_c3,34,5.852229267255768,double_area_like|elongated_double_like|old_cluster_candidate|old_cluster_explained|two_instance_hint,"[784,589,798,600]","[144,76,158,87]",97.0,1.2727272727272727,0.6298701298701299,0.4875751798371359,2.0,2.0,ball_cluster,ball_cluster_explained,/mnt/csip-500/share/kongjiawei/Sa2VA-main/sam_ball_segmentation_project/demo/a86387bac9e4ab20fe9391a400b9e219_sam_auto_split36_upscale/a86387bac9e4ab20fe9391a400b9e219_sam_auto_masks/r3_c3_mask_0034.png
