candidate_id,sample,tile_id,mask_index,pred_label,area,bbox_xyxy,mask_bbox_xyxy,upscaled_bbox_xyxy,tile_box_xyxy,selection_rule,shape_extent,shape_aspect,mask_intensity_mean
10475,7,r1_c0,13,interference,145.0,"[0, 379, 7, 401]","[0, 37, 7, 59]","[0, 111, 22, 178]","[0, 342, 427, 684]",area_shape_interference,0.9415584415584416,0.3181818181818182,123.60689544677734
10476,1,r1_c0,374,double_ball_cluster,326.0,"[191, 342, 209, 368]","[191, 0, 209, 26]","[573, 0, 626, 78]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.6965811965811965,0.6923076923076923,127.65337371826172
10477,3,r0_c1,336,double_ball_cluster,350.0,"[480, 211, 495, 240]","[53, 211, 68, 240]","[158, 632, 204, 720]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.8045977011494253,0.5172413793103449,124.17428588867188
10478,8,r0_c0,17,real_ball,191.0,"[87, 14, 102, 30]","[87, 14, 102, 30]","[260, 41, 305, 89]","[0, 0, 427, 342]",area_shape_real_ball,0.7958333333333333,0.9375,143.08900451660156
10479,6,r2_c1,44,real_ball,178.0,"[803, 873, 818, 888]","[376, 189, 391, 204]","[1130, 567, 1176, 613]","[427, 684, 853, 1026]",area_shape_real_ball,0.7911111111111111,1.0,134.8988800048828
10480,6,r1_c0,29,real_ball,229.0,"[375, 427, 392, 445]","[375, 85, 392, 103]","[1124, 255, 1176, 309]","[0, 342, 427, 684]",area_shape_real_ball,0.7483660130718954,0.9444444444444444,136.95196533203125
10481,6,r1_c2,117,double_ball_cluster,399.0,"[1078, 438, 1097, 467]","[225, 96, 244, 125]","[675, 287, 730, 376]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7241379310344828,0.6551724137931034,136.6065216064453
10482,7,r2_c1,21,interference,127.0,"[608, 1001, 624, 1019]","[181, 317, 197, 335]","[545, 950, 592, 1006]","[427, 684, 853, 1026]",area_shape_interference,0.4409722222222222,0.8888888888888888,185.50393676757812
10483,1,r1_c1,64,shadow_ball,178.0,"[539, 397, 554, 412]","[112, 55, 127, 70]","[337, 164, 383, 211]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,121.84269714355469
10484,8,r1_c1,86,interference,80.0,"[846, 610, 853, 627]","[419, 268, 426, 285]","[1259, 805, 1280, 854]","[427, 342, 853, 684]",area_shape_interference,0.6722689075630253,0.4117647058823529,151.97500610351562
10485,5,r2_c2,233,double_ball_cluster,355.0,"[1225, 827, 1252, 850]","[372, 143, 399, 166]","[1115, 430, 1196, 499]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.571658615136876,0.8518518518518519,132.9774627685547
10486,5,r1_c2,271,single_ball_background_mixed,328.0,"[970, 446, 994, 470]","[117, 104, 141, 128]","[351, 313, 422, 385]","[853, 342, 1280, 684]",area_shape_single_ball_background_mixed,0.5694444444444444,1.0,128.81097412109375
10487,1,r0_c1,348,shadow_double_ball_cluster,356.0,"[486, 291, 511, 315]","[59, 291, 84, 315]","[178, 872, 253, 946]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.5933333333333334,0.96,116.87921142578125
10488,1,r2_c1,207,real_ball,177.0,"[718, 927, 733, 942]","[291, 243, 306, 258]","[873, 728, 918, 773]","[427, 684, 853, 1026]",area_shape_real_ball,0.7866666666666666,1.0,129.61016845703125
10489,1,r2_c1,147,real_ball,161.0,"[796, 892, 811, 905]","[369, 208, 384, 221]","[1108, 624, 1155, 664]","[427, 684, 853, 1026]",area_shape_real_ball,0.8256410256410256,0.8666666666666667,130.93788146972656
10490,3,r2_c2,306,double_ball_cluster,375.0,"[1091, 753, 1120, 775]","[238, 69, 267, 91]","[712, 207, 800, 272]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.5877742946708464,0.7586206896551724,124.70133209228516
10491,2,r2_c1,346,single_ball_background_mixed,377.0,"[487, 745, 518, 762]","[60, 61, 91, 78]","[181, 182, 272, 234]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.715370018975332,0.5483870967741935,114.96551513671875
10492,6,r0_c1,245,single_ball_background_mixed,385.0,"[768, 36, 784, 68]","[341, 36, 357, 68]","[1025, 107, 1074, 204]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.751953125,0.5,129.20779418945312
10493,2,r1_c0,91,shadow_ball,177.0,"[105, 638, 120, 653]","[105, 296, 120, 311]","[314, 887, 359, 932]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7866666666666666,1.0,119.85310363769531
10494,2,r1_c1,408,single_ball_background_mixed,349.0,"[835, 344, 851, 373]","[408, 2, 424, 31]","[1227, 5, 1274, 93]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.7521551724137931,0.5517241379310345,120.36103057861328
10495,3,r1_c2,83,real_ball,180.0,"[922, 343, 937, 358]","[69, 1, 84, 16]","[207, 3, 253, 49]","[853, 342, 1280, 684]",area_shape_real_ball,0.8,1.0,128.04444885253906
10496,2,r2_c1,361,single_ball_background_mixed,329.0,"[820, 854, 841, 881]","[393, 170, 414, 197]","[1181, 509, 1245, 591]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.5802469135802469,0.7777777777777778,110.75076293945312
10497,2,r0_c2,349,shadow_ball,157.0,"[1112, 43, 1126, 57]","[259, 43, 273, 57]","[776, 130, 817, 172]","[853, 0, 1280, 342]",area_shape_shadow_ball,0.8010204081632653,1.0,118.6369400024414
10498,8,r0_c1,77,single_ball_background_mixed,554.0,"[449, 294, 484, 319]","[22, 294, 57, 319]","[66, 881, 171, 956]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.6331428571428571,0.7142857142857143,131.44224548339844
10499,2,r1_c1,314,shadow_double_ball_cluster,385.0,"[500, 407, 516, 440]","[73, 65, 89, 98]","[219, 195, 266, 293]","[427, 342, 853, 684]",area_shape_shadow_double_ball_cluster,0.7291666666666666,0.48484848484848486,115.54804992675781
10500,7,r2_c2,12,real_ball,205.0,"[872, 851, 888, 867]","[19, 167, 35, 183]","[55, 501, 105, 549]","[853, 684, 1280, 1026]",area_shape_real_ball,0.80078125,1.0,138.4243927001953
10501,1,r2_c2,317,single_ball_background_mixed,313.0,"[902, 1001, 932, 1019]","[49, 317, 79, 335]","[146, 950, 236, 1006]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5796296296296296,0.6,161.69967651367188
10502,4,r0_c0,226,double_ball_cluster,353.0,"[24, 10, 42, 41]","[24, 10, 42, 41]","[71, 29, 125, 122]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6326164874551972,0.5806451612903226,132.53541564941406
10503,6,r0_c2,295,double_ball_cluster,419.0,"[1137, 205, 1156, 237]","[284, 205, 303, 237]","[851, 616, 909, 711]","[853, 0, 1280, 342]",area_shape_double_ball_cluster,0.6891447368421053,0.59375,135.88783264160156
10504,4,r1_c0,353,single_ball_background_mixed,366.0,"[295, 590, 323, 612]","[295, 248, 323, 270]","[883, 743, 969, 811]","[0, 342, 427, 684]",area_shape_single_ball_background_mixed,0.5941558441558441,0.7857142857142857,131.64207458496094
10505,2,r2_c1,340,shadow_double_ball_cluster,352.0,"[796, 684, 814, 712]","[369, 0, 387, 28]","[1109, 0, 1163, 84]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.6984126984126984,0.6428571428571429,115.76420593261719
10506,6,r1_c1,325,interference,73.0,"[816, 652, 825, 663]","[389, 310, 398, 321]","[1169, 929, 1195, 963]","[427, 342, 853, 684]",area_shape_interference,0.7373737373737373,0.8181818181818182,136.46575927734375
10507,1,r2_c1,166,shadow_ball,177.0,"[701, 886, 716, 901]","[274, 202, 289, 217]","[822, 607, 868, 652]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7866666666666666,1.0,114.88700866699219
10508,5,r2_c1,264,interference,77.0,"[427, 829, 436, 840]","[0, 145, 9, 156]","[0, 436, 28, 469]","[427, 684, 853, 1026]",area_shape_interference,0.7777777777777778,0.8181818181818182,134.27272033691406
10509,3,r1_c0,43,real_ball,177.0,"[97, 478, 112, 493]","[97, 136, 112, 151]","[290, 409, 337, 454]","[0, 342, 427, 684]",area_shape_real_ball,0.7866666666666666,1.0,134.12994384765625
10510,7,r2_c1,42,double_ball_cluster,356.0,"[641, 1001, 670, 1019]","[214, 317, 243, 335]","[642, 950, 729, 1006]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6819923371647509,0.6206896551724138,141.04776000976562
10511,4,r2_c0,193,shadow_ball,170.0,"[27, 761, 43, 775]","[27, 77, 43, 91]","[82, 231, 128, 272]","[0, 684, 427, 1026]",area_shape_shadow_ball,0.7589285714285714,0.875,116.32353210449219
10512,3,r2_c1,282,single_ball_background_mixed,416.0,"[720, 821, 746, 852]","[293, 137, 319, 168]","[881, 402, 960, 504]","[427, 684, 853, 1026]",area_shape_single_ball_background_mixed,0.5161290322580645,0.8387096774193549,134.57211303710938
10513,8,r1_c1,59,single_ball_background_mixed,413.0,"[601, 652, 622, 683]","[174, 310, 195, 341]","[523, 930, 586, 1023]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.6344086021505376,0.6774193548387096,138.94189453125
10514,4,r0_c1,257,shadow_ball,118.0,"[685, 165, 698, 177]","[258, 165, 271, 177]","[776, 495, 813, 531]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7564102564102564,0.9230769230769231,119.5762710571289
10515,6,r2_c2,23,real_ball,178.0,"[1259, 747, 1274, 762]","[406, 63, 421, 78]","[1216, 189, 1263, 234]","[853, 684, 1280, 1026]",area_shape_real_ball,0.7911111111111111,1.0,136.17977905273438
10516,2,r0_c1,112,shadow_ball,177.0,"[808, 178, 823, 193]","[381, 178, 396, 193]","[1144, 533, 1190, 578]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7866666666666666,1.0,121.03955078125
10517,3,r0_c1,376,double_ball_cluster,395.0,"[691, 255, 712, 286]","[264, 255, 285, 286]","[793, 766, 857, 857]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.6067588325652842,0.6774193548387096,126.417724609375
10518,5,r2_c1,256,interference,55.0,"[799, 800, 807, 809]","[372, 116, 380, 125]","[1117, 348, 1142, 375]","[427, 684, 853, 1026]",area_shape_interference,0.7638888888888888,0.8888888888888888,104.70909118652344
10519,6,r2_c2,227,double_ball_cluster,373.0,"[1193, 684, 1210, 714]","[340, 0, 357, 30]","[1018, 0, 1069, 90]","[853, 684, 1280, 1026]",area_shape_double_ball_cluster,0.7313725490196078,0.5666666666666667,124.9168930053711
10520,2,r1_c2,225,shadow_ball,188.0,"[1117, 551, 1133, 567]","[264, 209, 280, 225]","[792, 628, 839, 674]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.734375,1.0,114.8351058959961
10521,2,r2_c2,314,single_ball_background_mixed,327.0,"[853, 763, 878, 792]","[0, 79, 25, 108]","[0, 236, 76, 323]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.4510344827586207,0.8620689655172413,110.87767791748047
10522,5,r2_c1,7,shadow_ball,178.0,"[470, 924, 485, 939]","[43, 240, 58, 255]","[129, 719, 175, 766]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7911111111111111,1.0,121.47190856933594
10523,7,r2_c0,17,real_ball,170.0,"[391, 972, 405, 986]","[391, 288, 405, 302]","[1173, 863, 1215, 907]","[0, 684, 427, 1026]",area_shape_real_ball,0.8673469387755102,1.0,160.0176544189453
10524,5,r2_c1,128,interference,127.0,"[608, 1001, 624, 1019]","[181, 317, 197, 335]","[545, 950, 592, 1006]","[427, 684, 853, 1026]",area_shape_interference,0.4409722222222222,0.8888888888888888,185.50393676757812
10525,1,r2_c0,47,shadow_ball,178.0,"[43, 788, 58, 803]","[43, 104, 58, 119]","[129, 313, 174, 358]","[0, 684, 427, 1026]",area_shape_shadow_ball,0.7911111111111111,1.0,120.33145904541016
10526,3,r0_c1,147,shadow_ball,174.0,"[440, 147, 454, 163]","[13, 147, 27, 163]","[39, 442, 82, 488]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7767857142857143,0.875,114.82758331298828
10527,6,r0_c1,164,double_ball_cluster,357.0,"[427, 203, 443, 232]","[0, 203, 16, 232]","[0, 608, 49, 696]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.7693965517241379,0.5517241379310345,127.49859619140625
10528,5,r2_c2,152,single_ball_background_mixed,314.0,"[902, 1001, 932, 1019]","[49, 317, 79, 335]","[146, 950, 236, 1006]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5814814814814815,0.6,161.18470764160156
10529,2,r2_c1,333,shadow_double_ball_cluster,379.0,"[631, 843, 649, 872]","[204, 159, 222, 188]","[612, 476, 668, 565]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.7260536398467433,0.6206896551724138,109.58839416503906
10530,8,r1_c1,92,interference,59.0,"[747, 605, 755, 615]","[320, 263, 328, 273]","[962, 789, 985, 819]","[427, 342, 853, 684]",area_shape_interference,0.7375,0.8,136.7796630859375
10531,5,r0_c0,260,shadow_ball,170.0,"[346, 210, 362, 224]","[346, 210, 362, 224]","[1037, 629, 1086, 673]","[0, 0, 427, 342]",area_shape_shadow_ball,0.7589285714285714,0.875,109.0941162109375
10532,3,r2_c0,156,real_ball,174.0,"[74, 688, 89, 703]","[74, 4, 89, 19]","[221, 12, 269, 57]","[0, 684, 427, 1026]",area_shape_real_ball,0.7733333333333333,1.0,134.72413635253906
10533,2,r1_c1,151,shadow_ball,178.0,"[641, 383, 656, 398]","[214, 41, 229, 56]","[644, 122, 688, 169]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,115.56741333007812
10534,4,r0_c2,150,interference,222.0,"[954, 332, 983, 342]","[101, 332, 130, 342]","[303, 996, 391, 1026]","[853, 0, 1280, 342]",area_shape_interference,0.7655172413793103,0.3448275862068966,127.64865112304688
10535,4,r2_c2,212,single_ball_background_mixed,313.0,"[902, 1001, 932, 1019]","[49, 317, 79, 335]","[146, 950, 236, 1006]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.5796296296296296,0.6,161.69967651367188
10536,5,r0_c1,234,double_ball_cluster,356.0,"[511, 50, 538, 72]","[84, 50, 111, 72]","[252, 151, 333, 216]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.5993265993265994,0.8148148148148148,125.68539428710938
10537,4,r1_c0,31,shadow_ball,173.0,"[407, 482, 422, 497]","[407, 140, 422, 155]","[1220, 419, 1264, 464]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7688888888888888,1.0,114.89595031738281
10538,6,r1_c1,90,real_ball,178.0,"[510, 344, 525, 359]","[83, 2, 98, 17]","[249, 6, 293, 52]","[427, 342, 853, 684]",area_shape_real_ball,0.7911111111111111,1.0,133.20787048339844
10539,3,r1_c2,150,shadow_ball,178.0,"[1131, 562, 1146, 577]","[278, 220, 293, 235]","[833, 660, 879, 705]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,118.37078857421875
10540,3,r2_c1,74,shadow_ball,178.0,"[684, 735, 699, 750]","[257, 51, 272, 66]","[772, 153, 817, 199]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7911111111111111,1.0,121.72471618652344
10541,3,r2_c1,270,double_ball_cluster,312.0,"[541, 769, 561, 795]","[114, 85, 134, 111]","[344, 255, 403, 333]","[427, 684, 853, 1026]",area_shape_double_ball_cluster,0.6,0.7692307692307693,134.2083282470703
10542,2,r1_c1,390,interference,208.0,"[461, 675, 522, 684]","[34, 333, 95, 342]","[103, 998, 286, 1026]","[427, 342, 853, 684]",area_shape_interference,0.3788706739526412,0.14754098360655737,120.27404022216797
10543,2,r0_c1,161,shadow_ball,178.0,"[726, 179, 741, 194]","[299, 179, 314, 194]","[897, 537, 943, 583]","[427, 0, 853, 342]",area_shape_shadow_ball,0.7911111111111111,1.0,116.08426666259766
10544,3,r1_c2,331,interference,71.0,"[1214, 504, 1223, 514]","[361, 162, 370, 172]","[1081, 485, 1109, 515]","[853, 342, 1280, 684]",area_shape_interference,0.7888888888888889,0.9,129.591552734375
10545,2,r2_c2,265,interference,66.0,"[1018, 954, 1031, 960]","[165, 270, 178, 276]","[494, 810, 535, 828]","[853, 684, 1280, 1026]",area_shape_interference,0.8461538461538461,0.46153846153846156,127.5
10546,6,r0_c0,158,shadow_double_ball_cluster,283.0,"[29, 185, 54, 201]","[29, 185, 54, 201]","[86, 554, 161, 603]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.7075,0.64,118.92932891845703
10547,1,r2_c2,117,real_ball,184.0,"[911, 842, 926, 858]","[58, 158, 73, 174]","[173, 474, 220, 521]","[853, 684, 1280, 1026]",area_shape_real_ball,0.7666666666666667,0.9375,137.0
10548,7,r0_c1,0,interference,144380.0,"[427, 0, 853, 341]","[0, 0, 426, 341]","[0, 0, 1280, 1022]","[427, 0, 853, 342]",area_shape_interference,0.9939008439689948,0.8004694835680751,108.59772491455078
10549,7,r1_c1,77,interference,78.0,"[537, 467, 547, 476]","[110, 125, 120, 134]","[331, 374, 362, 402]","[427, 342, 853, 684]",area_shape_interference,0.8666666666666667,0.9,134.03846740722656
10550,2,r0_c1,333,single_ball_background_mixed,332.0,"[551, 36, 577, 58]","[124, 36, 150, 58]","[373, 109, 453, 173]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.5804195804195804,0.8461538461538461,118.71385192871094
10551,3,r1_c1,243,single_ball_background_mixed,380.0,"[484, 549, 502, 580]","[57, 207, 75, 238]","[172, 621, 225, 713]","[427, 342, 853, 684]",area_shape_single_ball_background_mixed,0.6810035842293907,0.5806451612903226,128.1447296142578
10552,3,r1_c2,378,double_ball_cluster,358.0,"[1008, 362, 1024, 392]","[155, 20, 171, 50]","[464, 60, 512, 149]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.7458333333333333,0.5333333333333333,123.46089172363281
10553,2,r1_c2,74,shadow_ball,169.0,"[1098, 563, 1113, 578]","[245, 221, 260, 236]","[734, 662, 778, 707]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7511111111111111,1.0,119.97633361816406
10554,5,r2_c1,269,shadow_double_ball_cluster,355.0,"[789, 933, 810, 960]","[362, 249, 383, 276]","[1088, 747, 1150, 828]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.6261022927689595,0.7777777777777778,121.87042236328125
10555,1,r0_c2,235,real_ball,185.0,"[1167, 318, 1181, 334]","[314, 318, 328, 334]","[940, 953, 984, 1001]","[853, 0, 1280, 342]",area_shape_real_ball,0.8258928571428571,0.875,143.5189208984375
10556,6,r0_c2,199,single_ball_background_mixed,320.0,"[962, 77, 987, 99]","[109, 77, 134, 99]","[328, 230, 402, 297]","[853, 0, 1280, 342]",area_shape_single_ball_background_mixed,0.5818181818181818,0.88,131.3781280517578
10557,4,r0_c1,262,real_ball,178.0,"[646, 105, 661, 120]","[219, 105, 234, 120]","[657, 313, 703, 361]","[427, 0, 853, 342]",area_shape_real_ball,0.7911111111111111,1.0,134.5898895263672
10558,4,r0_c1,238,shadow_double_ball_cluster,420.0,"[496, 187, 520, 211]","[69, 187, 93, 211]","[206, 560, 280, 632]","[427, 0, 853, 342]",area_shape_shadow_double_ball_cluster,0.7291666666666666,1.0,107.19285583496094
10559,3,r1_c2,141,real_ball,178.0,"[967, 370, 982, 385]","[114, 28, 129, 43]","[341, 84, 388, 130]","[853, 342, 1280, 684]",area_shape_real_ball,0.7911111111111111,1.0,131.11236572265625
10560,4,r0_c1,32,real_ball,178.0,"[643, 304, 658, 319]","[216, 304, 231, 319]","[649, 911, 696, 956]","[427, 0, 853, 342]",area_shape_real_ball,0.7911111111111111,1.0,127.07303619384766
10561,2,r2_c2,313,single_ball_background_mixed,317.0,"[1217, 940, 1243, 960]","[364, 256, 390, 276]","[1092, 769, 1169, 828]","[853, 684, 1280, 1026]",area_shape_single_ball_background_mixed,0.6096153846153847,0.7692307692307693,115.48896026611328
10562,3,r1_c2,444,double_ball_cluster,357.0,"[1149, 537, 1168, 565]","[296, 195, 315, 223]","[887, 586, 945, 670]","[853, 342, 1280, 684]",area_shape_double_ball_cluster,0.6710526315789473,0.6785714285714286,123.61624908447266
10563,2,r1_c1,99,shadow_ball,178.0,"[808, 400, 823, 415]","[381, 58, 396, 73]","[1146, 173, 1190, 219]","[427, 342, 853, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,115.76404571533203
10564,5,r0_c0,13,real_ball,177.0,"[102, 87, 117, 102]","[102, 87, 117, 102]","[306, 261, 352, 306]","[0, 0, 427, 342]",area_shape_real_ball,0.7866666666666666,1.0,129.598876953125
10565,4,r1_c1,51,real_ball,163.0,"[767, 561, 782, 576]","[340, 219, 355, 234]","[1021, 658, 1066, 702]","[427, 342, 853, 684]",area_shape_real_ball,0.7244444444444444,1.0,128.23312377929688
10566,2,r0_c2,347,interference,187.0,"[1270, 279, 1280, 308]","[417, 279, 427, 308]","[1249, 836, 1280, 924]","[853, 0, 1280, 342]",area_shape_interference,0.6448275862068965,0.3448275862068966,138.61497497558594
10567,4,r0_c0,271,double_ball_cluster,369.0,"[410, 29, 427, 70]","[410, 29, 427, 70]","[1229, 87, 1280, 209]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.5294117647058824,0.4146341463414634,127.86178588867188
10568,1,r0_c0,308,double_ball_cluster,358.0,"[50, 203, 66, 232]","[50, 203, 66, 232]","[150, 610, 198, 697]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.771551724137931,0.5517241379310345,127.72904968261719
10569,5,r2_c1,280,interference,66.0,"[605, 912, 615, 920]","[178, 228, 188, 236]","[534, 683, 565, 708]","[427, 684, 853, 1026]",area_shape_interference,0.825,0.8,97.86363983154297
10570,2,r1_c0,357,shadow_double_ball_cluster,357.0,"[334, 411, 352, 442]","[334, 69, 352, 100]","[1001, 206, 1054, 299]","[0, 342, 427, 684]",area_shape_shadow_double_ball_cluster,0.6397849462365591,0.5806451612903226,118.60224151611328
10571,2,r1_c0,93,shadow_ball,176.0,"[134, 642, 148, 658]","[134, 300, 148, 316]","[402, 901, 444, 948]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7857142857142857,0.875,112.45454406738281
10572,1,r2_c1,373,shadow_double_ball_cluster,347.0,"[514, 887, 531, 917]","[87, 203, 104, 233]","[260, 610, 311, 698]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.6803921568627451,0.5666666666666667,116.31124114990234
10573,5,r1_c0,224,double_ball_cluster,373.0,"[34, 587, 63, 605]","[34, 245, 63, 263]","[102, 735, 188, 790]","[0, 342, 427, 684]",area_shape_double_ball_cluster,0.7145593869731801,0.6206896551724138,127.6568374633789
10574,6,r1_c1,249,interference,152.0,"[427, 653, 435, 676]","[0, 311, 8, 334]","[0, 934, 25, 1002]","[427, 342, 853, 684]",area_shape_interference,0.8260869565217391,0.34782608695652173,109.8223648071289
10575,6,r2_c1,57,interference,127.0,"[608, 1001, 624, 1019]","[181, 317, 197, 335]","[545, 950, 592, 1006]","[427, 684, 853, 1026]",area_shape_interference,0.4409722222222222,0.8888888888888888,185.50393676757812
10576,5,r2_c2,142,shadow_double_ball_cluster,356.0,"[879, 732, 906, 749]","[26, 48, 53, 65]","[79, 143, 159, 196]","[853, 684, 1280, 1026]",area_shape_shadow_double_ball_cluster,0.775599128540305,0.6296296296296297,112.48876190185547
10577,4,r1_c0,50,shadow_ball,176.0,"[197, 533, 213, 547]","[197, 191, 213, 205]","[592, 572, 638, 616]","[0, 342, 427, 684]",area_shape_shadow_ball,0.7857142857142857,0.875,115.8352279663086
10578,4,r2_c0,41,shadow_ball,199.0,"[194, 859, 210, 874]","[194, 175, 210, 190]","[582, 525, 630, 571]","[0, 684, 427, 1026]",area_shape_shadow_ball,0.8291666666666667,0.9375,121.40703582763672
10579,1,r1_c1,440,double_ball_cluster,357.0,"[666, 591, 683, 621]","[239, 249, 256, 279]","[717, 746, 769, 838]","[427, 342, 853, 684]",area_shape_double_ball_cluster,0.7,0.5666666666666667,127.6302490234375
10580,1,r1_c0,306,interference,63.0,"[112, 594, 122, 602]","[112, 252, 122, 260]","[337, 755, 367, 781]","[0, 342, 427, 684]",area_shape_interference,0.7875,0.8,141.2063446044922
10581,2,r0_c1,342,interference,76.0,"[553, 256, 562, 267]","[126, 256, 135, 267]","[379, 769, 406, 801]","[427, 0, 853, 342]",area_shape_interference,0.7676767676767676,0.8181818181818182,79.97368621826172
10582,1,r1_c2,265,shadow_ball,178.0,"[918, 665, 933, 680]","[65, 323, 80, 338]","[194, 969, 239, 1014]","[853, 342, 1280, 684]",area_shape_shadow_ball,0.7911111111111111,1.0,120.9494400024414
10583,4,r1_c2,237,real_ball,178.0,"[929, 500, 944, 515]","[76, 158, 91, 173]","[226, 474, 274, 520]","[853, 342, 1280, 684]",area_shape_real_ball,0.7911111111111111,1.0,134.9101104736328
10584,3,r0_c1,311,single_ball_background_mixed,340.0,"[732, 227, 761, 255]","[305, 227, 334, 255]","[917, 680, 1005, 764]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.4187192118226601,0.9655172413793104,127.78235626220703
10585,2,r2_c2,299,shadow_double_ball_cluster,358.0,"[942, 906, 971, 921]","[89, 222, 118, 237]","[268, 666, 355, 712]","[853, 684, 1280, 1026]",area_shape_shadow_double_ball_cluster,0.8229885057471265,0.5172413793103449,111.79329681396484
10586,3,r2_c0,249,single_ball_background_mixed,362.0,"[189, 803, 212, 851]","[189, 119, 212, 167]","[567, 356, 635, 501]","[0, 684, 427, 1026]",area_shape_single_ball_background_mixed,0.3278985507246377,0.4791666666666667,136.5497283935547
10587,6,r0_c1,8,single_ball_background_mixed,493.0,"[732, 133, 753, 167]","[305, 133, 326, 167]","[915, 400, 981, 502]","[427, 0, 853, 342]",area_shape_single_ball_background_mixed,0.6904761904761905,0.6176470588235294,131.49290466308594
10588,5,r0_c0,231,double_ball_cluster,357.0,"[286, 115, 314, 136]","[286, 115, 314, 136]","[858, 345, 941, 409]","[0, 0, 427, 342]",area_shape_double_ball_cluster,0.6071428571428571,0.75,126.69187927246094
10589,3,r2_c1,289,shadow_double_ball_cluster,355.0,"[427, 843, 444, 873]","[0, 159, 17, 189]","[0, 478, 52, 568]","[427, 684, 853, 1026]",area_shape_shadow_double_ball_cluster,0.696078431372549,0.5666666666666667,121.61972045898438
10590,7,r2_c0,14,double_ball_cluster,457.0,"[283, 968, 313, 986]","[283, 284, 313, 302]","[848, 851, 938, 907]","[0, 684, 427, 1026]",area_shape_double_ball_cluster,0.8462962962962963,0.6,132.17286682128906
10591,4,r1_c1,347,interference,66.0,"[505, 612, 515, 621]","[78, 270, 88, 279]","[235, 811, 264, 837]","[427, 342, 853, 684]",area_shape_interference,0.7333333333333333,0.9,109.92424011230469
10592,5,r0_c1,162,double_ball_cluster,310.0,"[543, 39, 565, 60]","[116, 39, 138, 60]","[348, 117, 414, 180]","[427, 0, 853, 342]",area_shape_double_ball_cluster,0.670995670995671,0.9545454545454546,132.38710021972656
10593,1,r2_c1,247,shadow_ball,142.0,"[444, 840, 457, 854]","[17, 156, 30, 170]","[52, 468, 91, 511]","[427, 684, 853, 1026]",area_shape_shadow_ball,0.7802197802197802,0.9285714285714286,118.69718170166016
10594,3,r0_c0,195,shadow_double_ball_cluster,465.0,"[248, 216, 273, 240]","[248, 216, 273, 240]","[742, 649, 819, 720]","[0, 0, 427, 342]",area_shape_shadow_double_ball_cluster,0.775,0.96,116.9483871459961
10595,7,r0_c1,34,interference,233.0,"[842, 48, 853, 77]","[415, 48, 426, 77]","[1248, 143, 1280, 230]","[427, 0, 853, 342]",area_shape_interference,0.7304075235109718,0.3793103448275862,124.60514831542969
